Card ID,Card Name,Expansion,Collection No.,Stage (Pokémon)/Type (Energy and Trainer),Rule,Category,Previous stage,HP,Type,Weakness,Resistance (Type),Retreat,Move Name,Cost,Damage,Effect Explanation,Stage (Pokémon)/Type (Energy and Trainer)_encoded,Category_encoded,Type_encoded,Weakness_encoded,strat_vector_0,strat_vector_1,strat_vector_2,strat_vector_3,strat_vector_4,strat_vector_5,strat_vector_6,strat_vector_7,strat_vector_8,strat_vector_9,strat_vector_10,strat_vector_11,strat_vector_12,strat_vector_13,strat_vector_14,strat_vector_15,strat_vector_16,strat_vector_17,strat_vector_18,strat_vector_19,strat_vector_20,strat_vector_21,strat_vector_22,strat_vector_23,strat_vector_24,strat_vector_25,strat_vector_26,strat_vector_27,strat_vector_28,strat_vector_29,strat_vector_30,strat_vector_31,strat_vector_32,strat_vector_33,strat_vector_34,strat_vector_35,strat_vector_36,strat_vector_37,strat_vector_38,strat_vector_39,strat_vector_40,strat_vector_41,strat_vector_42,strat_vector_43,strat_vector_44,strat_vector_45,strat_vector_46,strat_vector_47,strat_vector_48,strat_vector_49,strat_vector_50,strat_vector_51,strat_vector_52,strat_vector_53,strat_vector_54,strat_vector_55,strat_vector_56,strat_vector_57,strat_vector_58,strat_vector_59,strat_vector_60,strat_vector_61,strat_vector_62,strat_vector_63,strat_vector_64,strat_vector_65,strat_vector_66,strat_vector_67,strat_vector_68,strat_vector_69,strat_vector_70,strat_vector_71,strat_vector_72,strat_vector_73,strat_vector_74,strat_vector_75,strat_vector_76,strat_vector_77,strat_vector_78,strat_vector_79,strat_vector_80,strat_vector_81,strat_vector_82,strat_vector_83,strat_vector_84,strat_vector_85,strat_vector_86,strat_vector_87,strat_vector_88,strat_vector_89,strat_vector_90,strat_vector_91,strat_vector_92,strat_vector_93,strat_vector_94,strat_vector_95,strat_vector_96,strat_vector_97,strat_vector_98,strat_vector_99,strat_vector_100,strat_vector_101,strat_vector_102,strat_vector_103,strat_vector_104,strat_vector_105,strat_vector_106,strat_vector_107,strat_vector_108,strat_vector_109,strat_vector_110,strat_vector_111,strat_vector_112,strat_vector_113,strat_vector_114,strat_vector_115,strat_vector_116,strat_vector_117,strat_vector_118,strat_vector_119,strat_vector_120,strat_vector_121,strat_vector_122,strat_vector_123,strat_vector_124,strat_vector_125,strat_vector_126,strat_vector_127
1117,Potion,SVI,188,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,Heal 30 damage from 1 of your Pokémon.,2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1206,Larry’s Skill,PRE,115,Supporter,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Discard your hand and search your deck for a Pokémon, a Supporter card, and a Basic Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",8,3,0,0,-4.951635,-23.793264,-1.0056845,-15.395793,-5.2275434,14.369236,-6.0147347,-5.033124,8.587033,-1.206366,-9.444692,3.3795528,-10.660955,-6.4714656,-2.583449,-7.763941,-13.094804,24.761723,4.822411,-8.94699,5.447085,-7.1047416,-5.4257565,-20.35474,30.059101,-11.803453,-8.724397,15.189835,-33.0156,-6.451072,-6.798261,-7.285272,23.864185,23.283253,13.914112,-8.162972,1.9463768,-8.721812,-27.77325,-7.9655447,0.98782134,-1.7557452,-8.326183,-14.698705,21.563675,-15.120314,-10.890382,-8.379869,27.833757,4.947649,-12.31544,7.9365864,26.941545,10.801099,7.54217,1.1455454,0.95481664,2.6730256,-0.35661206,40.425285,-25.281765,9.3496,22.580687,9.477348,-9.119644,-0.18628055,-2.3877501,-1.4758931,-7.297955,3.4505312,-8.697182,23.871662,-13.159484,17.440266,7.023157,-5.6828136,-0.5298477,2.5720599,-2.07613,16.501984,2.3055975,-5.131473,-0.51371366,-13.406627,10.257848,1.3427577,-2.598861,29.43033,-14.010789,-3.485645,-27.862928,5.440583,-3.7934964,-10.349476,-4.3385024,-18.422947,-13.764741,-2.6903238,-32.51767,-2.988258,-6.849492,0.2844401,-2.025645,-19.429985,5.1500077,6.2,-25.76709,-10.998438,-1.2378427,4.1151457,-0.68910766,4.757319,0.9608557,8.148804,-13.465948,-14.697578,6.698452,-9.113871,-0.36380723,0.46833256,9.591798,-7.449458,-5.1474953,-0.48521245,-12.216458,-23.452686,23.535269,-4.396106
1142,Fighting Gong,MEG,116,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Search your deck for a Basic {F} Energy card or a Basic {F} Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1201,Briar,SCR,132,Supporter,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"You can use this card only if your opponent has exactly 2 Prize cards remaining.

During this turn, if your opponent’s Active Pokémon is Knocked Out by damage from an attack used by your Tera Pokémon, take 1 more Prize card.",8,3,0,0,-4.951635,-23.793264,-1.0056845,-15.395793,-5.2275434,14.369236,-6.0147347,-5.033124,8.587033,-1.206366,-9.444692,3.3795528,-10.660955,-6.4714656,-2.583449,-7.763941,-13.094804,24.761723,4.822411,-8.94699,5.447085,-7.1047416,-5.4257565,-20.35474,30.059101,-11.803453,-8.724397,15.189835,-33.0156,-6.451072,-6.798261,-7.285272,23.864185,23.283253,13.914112,-8.162972,1.9463768,-8.721812,-27.77325,-7.9655447,0.98782134,-1.7557452,-8.326183,-14.698705,21.563675,-15.120314,-10.890382,-8.379869,27.833757,4.947649,-12.31544,7.9365864,26.941545,10.801099,7.54217,1.1455454,0.95481664,2.6730256,-0.35661206,40.425285,-25.281765,9.3496,22.580687,9.477348,-9.119644,-0.18628055,-2.3877501,-1.4758931,-7.297955,3.4505312,-8.697182,23.871662,-13.159484,17.440266,7.023157,-5.6828136,-0.5298477,2.5720599,-2.07613,16.501984,2.3055975,-5.131473,-0.51371366,-13.406627,10.257848,1.3427577,-2.598861,29.43033,-14.010789,-3.485645,-27.862928,5.440583,-3.7934964,-10.349476,-4.3385024,-18.422947,-13.764741,-2.6903238,-32.51767,-2.988258,-6.849492,0.2844401,-2.025645,-19.429985,5.1500077,6.2,-25.76709,-10.998438,-1.2378427,4.1151457,-0.68910766,4.757319,0.9608557,8.148804,-13.465948,-14.697578,6.698452,-9.113871,-0.36380723,0.46833256,9.591798,-7.449458,-5.1474953,-0.48521245,-12.216458,-23.452686,23.535269,-4.396106
1193,Hassel,TWM,151,Supporter,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"You can use this card only if any of your Pokémon were Knocked Out during your opponent’s last turn.

Look at the top 8 cards of your deck and put up to 3 of them into your hand. Shuffle the other cards back into your deck.",8,3,0,0,-4.951635,-23.793264,-1.0056845,-15.395793,-5.2275434,14.369236,-6.0147347,-5.033124,8.587033,-1.206366,-9.444692,3.3795528,-10.660955,-6.4714656,-2.583449,-7.763941,-13.094804,24.761723,4.822411,-8.94699,5.447085,-7.1047416,-5.4257565,-20.35474,30.059101,-11.803453,-8.724397,15.189835,-33.0156,-6.451072,-6.798261,-7.285272,23.864185,23.283253,13.914112,-8.162972,1.9463768,-8.721812,-27.77325,-7.9655447,0.98782134,-1.7557452,-8.326183,-14.698705,21.563675,-15.120314,-10.890382,-8.379869,27.833757,4.947649,-12.31544,7.9365864,26.941545,10.801099,7.54217,1.1455454,0.95481664,2.6730256,-0.35661206,40.425285,-25.281765,9.3496,22.580687,9.477348,-9.119644,-0.18628055,-2.3877501,-1.4758931,-7.297955,3.4505312,-8.697182,23.871662,-13.159484,17.440266,7.023157,-5.6828136,-0.5298477,2.5720599,-2.07613,16.501984,2.3055975,-5.131473,-0.51371366,-13.406627,10.257848,1.3427577,-2.598861,29.43033,-14.010789,-3.485645,-27.862928,5.440583,-3.7934964,-10.349476,-4.3385024,-18.422947,-13.764741,-2.6903238,-32.51767,-2.988258,-6.849492,0.2844401,-2.025645,-19.429985,5.1500077,6.2,-25.76709,-10.998438,-1.2378427,4.1151457,-0.68910766,4.757319,0.9608557,8.148804,-13.465948,-14.697578,6.698452,-9.113871,-0.36380723,0.46833256,9.591798,-7.449458,-5.1474953,-0.48521245,-12.216458,-23.452686,23.535269,-4.396106
1254,Levincia,JTG,150,Stadium,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Once during each player’s turn, that player may put up to 2 Basic {L} Energy cards from their discard pile into their hand.",5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
1085,Awakening Drum,TEF,141,Item,ACE SPEC,Ancient,,0.0,None/Missing,None/Missing,,,,,0.0,Draw a card for each of your Ancient Pokémon in play.,2,0,0,0,-7.449118,-16.947592,-0.10730408,-8.5505495,3.8433168,5.830874,1.3662692,-5.748771,7.6907663,-3.3402507,-5.1359353,1.0397598,-1.7566582,4.133775,-1.338534,-4.248333,-3.742177,7.8251476,16.449018,1.4770099,-0.42733136,-12.469711,-10.333507,-9.559313,11.584205,-4.921667,-4.7596684,13.815179,-13.198906,6.817215,-5.98545,-8.507463,16.470922,13.07575,9.566881,-11.6072,-0.8339095,-4.8361993,-14.038202,-3.3792322,-7.9040384,3.9709656,-3.8250365,-8.16689,5.4763236,-11.909184,-11.81647,-8.28403,15.877547,3.9128513,-4.648231,11.746926,11.869366,4.8501015,5.1694245,-1.0250192,-8.158159,6.9033604,-0.49770984,14.610408,-17.775902,4.103398,22.61111,8.345792,-2.0996103,-3.0083635,-8.202685,-7.8853464,-11.643122,-8.834766,-2.136661,17.119486,-7.746018,12.173521,1.9172814,-2.6777115,9.268407,10.770363,1.2006643,12.688471,6.1372476,2.5935872,-5.4298244,-6.446565,3.453192,-2.150214,3.9435966,18.171078,-4.5345545,3.2446272,-3.6136363,2.5060983,-9.6834135,-4.471695,-1.6268091,-16.563778,-9.356279,-8.683658,-12.178749,-5.5607686,-8.210514,0.54526967,-1.8375043,-10.995669,4.302123,1.5436069,-18.344004,-3.1481533,0.40314707,-5.1906505,-7.868945,2.708311,5.4053254,9.572063,-0.8557253,0.13214518,7.5576015,-2.2054076,-4.5718894,-1.3196722,4.499368,-20.79598,-3.5805898,2.6150465,1.8120409,-6.528092,11.659976,0.28969213
1146,Wondrous Patch,PFL,94,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,Attach a Basic {P} Energy card from your discard pile to 1 of your Benched {P} Pokémon.,2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1209,Ruffian,JTG,157,Supporter,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,Discard a Pokémon Tool and a Special Energy from 1 of your opponent’s Pokémon.,8,3,0,0,-4.951635,-23.793264,-1.0056845,-15.395793,-5.2275434,14.369236,-6.0147347,-5.033124,8.587033,-1.206366,-9.444692,3.3795528,-10.660955,-6.4714656,-2.583449,-7.763941,-13.094804,24.761723,4.822411,-8.94699,5.447085,-7.1047416,-5.4257565,-20.35474,30.059101,-11.803453,-8.724397,15.189835,-33.0156,-6.451072,-6.798261,-7.285272,23.864185,23.283253,13.914112,-8.162972,1.9463768,-8.721812,-27.77325,-7.9655447,0.98782134,-1.7557452,-8.326183,-14.698705,21.563675,-15.120314,-10.890382,-8.379869,27.833757,4.947649,-12.31544,7.9365864,26.941545,10.801099,7.54217,1.1455454,0.95481664,2.6730256,-0.35661206,40.425285,-25.281765,9.3496,22.580687,9.477348,-9.119644,-0.18628055,-2.3877501,-1.4758931,-7.297955,3.4505312,-8.697182,23.871662,-13.159484,17.440266,7.023157,-5.6828136,-0.5298477,2.5720599,-2.07613,16.501984,2.3055975,-5.131473,-0.51371366,-13.406627,10.257848,1.3427577,-2.598861,29.43033,-14.010789,-3.485645,-27.862928,5.440583,-3.7934964,-10.349476,-4.3385024,-18.422947,-13.764741,-2.6903238,-32.51767,-2.988258,-6.849492,0.2844401,-2.025645,-19.429985,5.1500077,6.2,-25.76709,-10.998438,-1.2378427,4.1151457,-0.68910766,4.757319,0.9608557,8.148804,-13.465948,-14.697578,6.698452,-9.113871,-0.36380723,0.46833256,9.591798,-7.449458,-5.1474953,-0.48521245,-12.216458,-23.452686,23.535269,-4.396106
1252,Gravity Mountain,SSP,177,Stadium,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,Each Stage 2 Pokémon in play (both yours and your opponent’s) gets -30 HP.,5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
1186,Eri,TEF,146,Supporter,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Your opponent reveals their hand, and you discard up to 2 Item cards you find there.",8,3,0,0,-4.951635,-23.793264,-1.0056845,-15.395793,-5.2275434,14.369236,-6.0147347,-5.033124,8.587033,-1.206366,-9.444692,3.3795528,-10.660955,-6.4714656,-2.583449,-7.763941,-13.094804,24.761723,4.822411,-8.94699,5.447085,-7.1047416,-5.4257565,-20.35474,30.059101,-11.803453,-8.724397,15.189835,-33.0156,-6.451072,-6.798261,-7.285272,23.864185,23.283253,13.914112,-8.162972,1.9463768,-8.721812,-27.77325,-7.9655447,0.98782134,-1.7557452,-8.326183,-14.698705,21.563675,-15.120314,-10.890382,-8.379869,27.833757,4.947649,-12.31544,7.9365864,26.941545,10.801099,7.54217,1.1455454,0.95481664,2.6730256,-0.35661206,40.425285,-25.281765,9.3496,22.580687,9.477348,-9.119644,-0.18628055,-2.3877501,-1.4758931,-7.297955,3.4505312,-8.697182,23.871662,-13.159484,17.440266,7.023157,-5.6828136,-0.5298477,2.5720599,-2.07613,16.501984,2.3055975,-5.131473,-0.51371366,-13.406627,10.257848,1.3427577,-2.598861,29.43033,-14.010789,-3.485645,-27.862928,5.440583,-3.7934964,-10.349476,-4.3385024,-18.422947,-13.764741,-2.6903238,-32.51767,-2.988258,-6.849492,0.2844401,-2.025645,-19.429985,5.1500077,6.2,-25.76709,-10.998438,-1.2378427,4.1151457,-0.68910766,4.757319,0.9608557,8.148804,-13.465948,-14.697578,6.698452,-9.113871,-0.36380723,0.46833256,9.591798,-7.449458,-5.1474953,-0.48521245,-12.216458,-23.452686,23.535269,-4.396106
1188,Ciphermaniac’s Codebreaking,TEF,145,Supporter,,Future,,0.0,None/Missing,None/Missing,,,,,0.0,"Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order.",8,2,0,0,-2.9368117,-27.560469,-0.44385278,-16.844467,-6.924697,16.240618,-7.0491285,-6.982073,9.610151,1.0643569,-9.970225,4.4510517,-11.884461,-7.359965,-2.2424147,-9.051542,-16.348045,28.867332,5.618123,-10.211753,7.6092963,-7.0898404,-8.689579,-22.83491,34.838997,-11.839648,-10.80813,19.006277,-37.38637,-7.9013724,-9.500304,-9.220351,27.412205,27.112478,16.100666,-7.9365177,1.0741951,-10.411294,-32.384212,-10.041846,0.5543009,-0.69958085,-9.107755,-16.51084,27.3408,-18.805708,-10.927985,-8.62519,31.582726,5.222846,-14.804628,8.124772,32.33893,10.498992,9.621831,2.0206544,3.1933835,4.4095407,0.13142173,46.42756,-27.388195,12.737748,26.214022,10.381894,-9.768245,1.2889642,-4.2831206,-2.499919,-8.117565,3.6598244,-9.830292,26.816679,-14.470883,20.48385,9.228834,-6.654484,-0.60072434,3.5118167,-2.9560454,17.279284,3.0370667,-6.777572,0.17802636,-14.766728,10.986988,1.8946363,-0.120296165,33.365227,-15.734174,-6.2409625,-33.349003,7.2625012,-3.9705653,-13.190361,-5.835631,-22.951582,-16.035397,-2.7503555,-36.968163,-2.1134217,-7.1014147,-1.0647585,-1.9714637,-21.400417,4.343005,7.1882463,-29.786701,-10.953655,-3.002666,5.3468127,-1.4438515,4.8576946,0.057512775,7.6529837,-14.795206,-17.234161,9.263667,-9.836182,1.0788227,1.8156976,11.839899,-8.258836,-6.2042055,0.05304384,-12.21216,-26.303988,26.699287,-6.7282343
1249,Grand Tree,SCR,136,Stadium,ACE SPEC,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Once during each player’s turn, that player may search their deck for a Stage 1 Pokémon that evolves from 1 of their Basic Pokémon and put it onto that Pokémon to evolve it. If that Pokémon was evolved in this way, that player may search their deck for a Stage 2 Pokémon that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, that player shuffles their deck. (Players can’t evolve a Basic Pokémon during their first turn or a Basic Pokémon that was put into play this turn.)",5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
1152,Poké Pad,POR,81,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Search your deck for a Pokémon that doesn’t have a Rule Box, reveal it, and put it into your hand. Then, shuffle your deck. (Pokémon {ex}, Pokémon {V}, etc. have Rule Boxes.)",2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
