Card ID,Card Name,Expansion,Collection No.,Stage (Pokémon)/Type (Energy and Trainer),Rule,Category,Previous stage,HP,Type,Weakness,Resistance (Type),Retreat,Move Name,Cost,Damage,Effect Explanation,Stage (Pokémon)/Type (Energy and Trainer)_encoded,Category_encoded,Type_encoded,Weakness_encoded,strat_vector_0,strat_vector_1,strat_vector_2,strat_vector_3,strat_vector_4,strat_vector_5,strat_vector_6,strat_vector_7,strat_vector_8,strat_vector_9,strat_vector_10,strat_vector_11,strat_vector_12,strat_vector_13,strat_vector_14,strat_vector_15,strat_vector_16,strat_vector_17,strat_vector_18,strat_vector_19,strat_vector_20,strat_vector_21,strat_vector_22,strat_vector_23,strat_vector_24,strat_vector_25,strat_vector_26,strat_vector_27,strat_vector_28,strat_vector_29,strat_vector_30,strat_vector_31,strat_vector_32,strat_vector_33,strat_vector_34,strat_vector_35,strat_vector_36,strat_vector_37,strat_vector_38,strat_vector_39,strat_vector_40,strat_vector_41,strat_vector_42,strat_vector_43,strat_vector_44,strat_vector_45,strat_vector_46,strat_vector_47,strat_vector_48,strat_vector_49,strat_vector_50,strat_vector_51,strat_vector_52,strat_vector_53,strat_vector_54,strat_vector_55,strat_vector_56,strat_vector_57,strat_vector_58,strat_vector_59,strat_vector_60,strat_vector_61,strat_vector_62,strat_vector_63,strat_vector_64,strat_vector_65,strat_vector_66,strat_vector_67,strat_vector_68,strat_vector_69,strat_vector_70,strat_vector_71,strat_vector_72,strat_vector_73,strat_vector_74,strat_vector_75,strat_vector_76,strat_vector_77,strat_vector_78,strat_vector_79,strat_vector_80,strat_vector_81,strat_vector_82,strat_vector_83,strat_vector_84,strat_vector_85,strat_vector_86,strat_vector_87,strat_vector_88,strat_vector_89,strat_vector_90,strat_vector_91,strat_vector_92,strat_vector_93,strat_vector_94,strat_vector_95,strat_vector_96,strat_vector_97,strat_vector_98,strat_vector_99,strat_vector_100,strat_vector_101,strat_vector_102,strat_vector_103,strat_vector_104,strat_vector_105,strat_vector_106,strat_vector_107,strat_vector_108,strat_vector_109,strat_vector_110,strat_vector_111,strat_vector_112,strat_vector_113,strat_vector_114,strat_vector_115,strat_vector_116,strat_vector_117,strat_vector_118,strat_vector_119,strat_vector_120,strat_vector_121,strat_vector_122,strat_vector_123,strat_vector_124,strat_vector_125,strat_vector_126,strat_vector_127
684,Naclstack,MEG,83,Stage 1 Pokémon,,None/Missing,Nacli,110.0,{F},{G},,3.0,Rock Hurl,{F}●,50.0,This attack’s damage isn’t affected by Resistance.,6,3,6,3,-1.3605931,2.5249512,-0.16551878,2.8738647,0.16624893,-5.9607196,0.87645525,-0.75045913,-4.711844,2.3729515,2.4436226,-0.21566121,-0.62584776,-0.9280123,4.93343,-0.37675297,4.085207,-0.6259055,-1.8656383,-2.3001685,0.38846955,-2.2178822,1.673304,-0.7264823,0.7877337,1.2942731,-0.7187094,-0.27583063,1.382647,0.19083662,-0.6701011,-0.65471977,1.8089539,1.754782,-4.1556334,11.682092,1.6111492,4.410862,3.830019,1.1411713,1.7842138,-1.3761979,1.3330307,2.9648085,0.40835798,6.659752,-0.8829717,0.5658312,-2.7847283,2.2928684,8.003911,-4.6102204,-3.6370518,1.2781361,1.1753347,-1.7805513,1.3893976,-0.9594555,0.7620753,0.93584186,3.1664357,0.20071533,-0.04422077,0.65008307,-2.3858113,1.584936,-0.7436256,0.64709395,3.9445102,1.9579921,0.06211129,-2.6412563,-0.566991,-3.2665265,0.3553269,3.3211913,0.4637794,0.28130534,-1.2809309,0.6439841,-1.6699823,-0.51379627,-0.119058155,0.6754524,0.20402566,4.5316505,2.0019083,-5.1839933,-0.4338849,-0.6180412,-0.8392161,-3.8581731,1.0729821,-0.3740161,-1.4360671,2.7005436,-2.8210096,-0.04272167,0.29154322,-1.7795421,1.0296619,-0.578128,1.6063207,3.4116638,2.548367,-4.230735,0.91245806,-1.2998937,-0.9036227,1.4405632,7.9142556,-1.6377393,-1.3309784,-1.9713365,-2.114171,1.1620848,-4.436231,-2.915035,5.2216473,-3.741272,3.4267883,-0.016736444,-0.31227863,0.10991252,-2.0664532,-1.7600157,0.90182924,0.59855354
685,Garganacl,MEG,84,Stage 2 Pokémon,,None/Missing,Naclstack,180.0,{F},{G},,4.0,[Ability] Powerful a-Salt,,0.0,Attacks used by your {F} Pokémon do 30 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).,7,3,6,3,-1.6139225,0.17195742,-0.85142356,-0.8509502,0.035276085,1.0430219,0.51900786,-0.0894049,-2.7616897,-0.93872035,-1.4469591,-1.5162396,1.6980454,-0.29821637,3.382753,1.201767,6.278206,1.833363,-2.533247,-0.41023195,1.9182026,-1.667132,-0.39546722,0.82627094,0.25990397,-2.9666042,-0.24031252,0.32954267,-0.34727135,-0.8155813,0.1483306,0.123340584,3.6279943,0.10609884,-5.0320487,10.021706,0.40173045,2.5054412,4.081139,0.6467119,1.8470161,-2.224601,-1.2837188,2.3594007,0.44550937,7.0986624,-3.9253652,0.4297656,-4.223799,2.0992634,6.976305,-0.60648596,-1.2478632,2.890515,2.1976655,-1.5984045,-2.1742556,-1.4049628,1.259023,2.8056948,3.684225,0.083804384,0.8163031,1.476458,2.0894194,1.3418901,-1.7546598,-1.0201049,7.1523223,2.344808,-1.2329843,-1.5774904,-1.197896,-2.7740495,1.0911295,1.5377191,1.8787981,-0.18603653,2.2843947,1.9969802,-3.4545007,1.0863023,-0.43274346,0.18976164,-2.289752,2.6192217,1.3914993,-4.112054,-1.4366841,0.116194114,-1.0324334,-5.8314695,3.0951457,-0.36766848,-1.2788627,0.1436353,-3.3374543,-0.30123982,-1.0882616,-1.3757913,-1.8481033,0.11388263,0.31343812,2.8839514,0.74784696,-1.4580578,0.31016958,-2.037647,-1.332021,0.32435748,6.573591,-1.4775833,-0.63460386,-2.3662279,-0.6751636,-0.35437974,0.16714284,-2.9495168,3.14984,-5.1397033,5.469365,-0.70800775,1.6856768,0.24578276,-1.6456908,-2.3500662,0.97242045,-2.2616117
685,Garganacl,MEG,84,Stage 2 Pokémon,,None/Missing,Naclstack,180.0,{F},{G},,4.0,Hammer In,{F}{F}●,130.0,,7,3,6,3,-1.3909538,1.030355,-1.4376413,1.1413538,0.4161728,-6.9047236,1.5147276,-0.47601947,-3.2640872,1.4039629,2.5636353,-0.5715884,0.91894716,-0.7216532,5.3318925,-0.9157741,2.5638058,-1.8828989,-2.2345889,-1.7434961,-0.40711567,-1.7583182,0.23110807,-2.0289943,2.300291,1.0048778,-0.900415,1.0798786,2.177312,0.50101143,-1.8100497,-1.846706,1.9492949,1.4635887,-5.45041,12.722336,0.8153687,3.4520977,3.4213252,1.642189,2.120075,-2.6499968,0.07027629,3.271664,1.0665865,6.989011,-3.1864955,1.7973205,-2.7388246,2.1269693,9.512144,-6.150693,-3.8140736,1.1874282,1.3711948,0.55837023,0.51870817,-1.141823,0.54645896,0.1333269,3.671955,-0.8209954,1.2778511,0.96303815,-1.8048755,1.265482,0.004855738,-0.102102086,9.0120945,2.5867,0.08937159,-3.3311877,0.09200122,-3.2440493,0.51702756,3.362761,1.3311614,0.78912216,-0.84982294,1.4197828,-5.2482758,-0.0773986,-1.9863433,0.30475295,0.7905786,5.769005,1.6623456,-5.0782614,0.43077782,-0.709481,-1.0993403,-4.2143936,1.7746885,-1.8672233,0.48647958,1.8009398,0.33909702,-0.38054147,1.633555,-1.340922,-0.115099534,0.54451674,0.80904835,2.3408606,2.0610552,-2.508696,-0.39183637,-0.30649644,-1.6248846,0.1712021,5.693381,-2.2931573,-2.1341205,-2.161893,-1.6684784,-0.3221796,-6.4775157,-3.9037538,6.396443,-0.6901307,3.9360719,-0.22632365,1.2277246,-1.5668417,-2.0366623,-1.3771266,0.14768831,0.4286172
686,Crawdaunt,MEG,85,Stage 1 Pokémon,,None/Missing,Corphish,130.0,{D},{G},,3.0,Vise Grip,●,30.0,,6,3,5,3,-1.2337979,1.5717725,-1.1980249,1.8497008,0.38770932,-5.5878496,1.3027197,-0.30156726,-3.308863,0.8995232,1.4981576,-0.3399777,-0.6528593,-1.0461124,5.0061707,-0.4746003,5.0792418,0.32284054,-2.477063,-2.081768,0.8617675,-1.7394922,1.6344738,-0.422093,0.8688915,0.3531448,-0.066118374,-0.050316386,0.29486364,-0.28967887,-0.68301016,-1.5575092,3.188515,0.8454921,-4.3606586,12.62519,0.3030364,3.5677736,4.2554216,1.412676,1.7090961,-1.8752482,0.45261425,2.0590324,0.53130037,8.698112,-2.7167838,0.19202638,-3.428509,1.4806023,7.255614,-5.14446,-2.2735794,2.3899436,1.585359,-2.6442344,0.1308985,-1.5295027,1.1764382,1.8552467,3.2015254,-0.15251784,0.3660066,0.94105375,-1.6486974,1.8687127,-0.86187136,-0.03526174,5.8811502,2.5123954,0.30486694,-2.5009873,0.4607059,-3.8506606,0.20098616,3.5401053,0.784788,0.68073475,-0.43395126,1.8702313,-2.855231,-0.81799525,-0.3735467,0.32840553,-0.115137905,4.451804,1.5423279,-5.000186,-0.55734646,-0.95506865,-1.8367465,-4.7079597,1.9197992,0.032595534,-0.07869562,2.194899,-3.264535,-0.36258736,0.2608985,-1.0071783,0.4944361,-0.6748516,1.4922045,2.8174021,1.5797842,-3.1626487,0.1634562,-2.119532,-1.0072954,1.1999111,9.019063,-1.1979376,-1.5499612,-1.6037542,-0.7144641,0.620256,-3.327717,-3.4592042,4.551838,-3.0260243,4.261614,0.24384212,-0.15448399,0.11703875,-2.7522955,-1.6008347,1.4262997,-1.2877891
686,Crawdaunt,MEG,85,Stage 1 Pokémon,,None/Missing,Corphish,130.0,{D},{G},,3.0,Cutting Riposte,{D}{D}●,130.0,"If this Pokémon has any damage counters on it, this attack can be used for {D}.",6,3,5,3,-1.4725597,0.9430348,-1.3971719,3.1494174,-0.41309893,-5.2055135,1.2357532,0.4286836,-4.9679747,0.29623216,2.247983,-0.264843,0.18134542,1.2143563,4.368468,-0.109100714,3.0910547,-0.7782795,-2.5937371,-1.7008789,-0.54194987,-1.2597352,-0.58276105,-2.1285899,2.8699634,-0.56758726,-0.788545,1.658991,2.3516672,-1.063222,0.10685453,-0.6311266,1.3251487,2.358611,-5.683606,11.00388,0.832266,4.608915,3.5483224,0.83763814,0.391653,-2.1375282,-0.45826083,3.814739,0.49867457,4.911368,-2.6252365,2.7014287,-2.7257528,-0.010338336,7.6567464,-3.3481233,-4.233301,1.4096787,0.38561872,4.3041844,0.13099664,-0.7666247,1.1620513,1.1873157,3.954341,-0.3023724,1.0884594,-0.035619766,-0.2553208,0.65192026,0.018165154,1.0977026,6.867665,2.3903775,0.15003456,-3.311296,-2.2980149,-1.8446372,1.3325956,2.1737025,1.7947563,0.06782615,-0.55309457,0.08210686,-4.0636926,1.3525854,-1.5466388,-0.078619905,-0.34401652,5.3648176,1.5384147,-4.691079,1.1150235,-0.13914528,-1.5737227,-4.783972,2.6298058,-0.46294802,-0.3999479,0.5950973,-1.2383125,-0.3796388,1.2244023,-1.1568267,-0.16018783,0.6291751,-0.26893443,2.5606062,3.3629954,-3.0307074,-0.29657087,-0.23425826,-0.69930845,0.32180977,4.350498,-2.139078,-2.2202137,-3.5009308,-1.2843472,-0.7683866,-3.9745736,-3.4425905,7.392168,-3.025021,4.169682,-0.37735868,2.7484453,-1.1973647,-1.2715089,-1.1061306,-0.40424097,0.7449158
687,Mega Absol ex,MEG,86,Basic Pokémon,Mega Pokémon ex,None/Missing,,280.0,{D},{G},,2.0,Terminal Period,{D}●,0.0,"If your opponent’s Active Pokémon has exactly 6 damage counters on it, that Pokémon is Knocked Out.",1,3,5,3,-2.2007318,-0.97763306,-3.3092124,-1.2612675,-0.019371733,2.2052262,0.35739625,1.2898852,-1.0952827,-2.0834787,-0.3599892,-1.2157575,5.4678936,2.6757886,3.3655581,1.524864,3.7416248,4.862181,-2.5163226,-0.043536387,0.9732287,-0.6671776,-3.1821885,1.2107615,1.6135699,-4.199236,-0.9191779,2.1783683,-1.834198,-0.6491977,-2.8028424,-0.9071542,3.535991,0.39360183,-8.929399,8.979357,-1.1702346,1.1689296,4.228748,-0.10138339,0.5639045,-4.0307755,0.06999853,2.113307,1.2885916,9.931446,-5.1127753,0.54336035,-2.7533293,1.6867461,6.171427,-4.0340147,-1.1351455,2.6705508,1.6732452,3.9589431,-2.2523608,-3.1550837,0.24854751,2.4056005,2.382631,1.0383395,1.8037939,2.36834,3.7981875,2.700866,-1.5432734,-1.3419492,15.878223,2.994128,-1.2472993,-2.6764534,-0.5671215,-4.6764483,-0.72408533,2.9579804,2.691793,-0.60948896,1.7398309,4.5571127,-8.692826,1.613365,-2.1964023,0.09494028,-3.1192222,2.9439318,0.76702726,-5.0393724,-1.0208827,-0.8722478,-1.5102035,-6.101539,4.79321,1.0045365,0.4728886,-1.6336226,1.6017636,-1.4665855,0.35688284,0.3574215,-2.4950724,-0.95658,-0.4267456,-1.9785035,0.79637223,-0.8202168,-1.7576984,-1.4319953,-2.4876897,-1.4843954,4.398248,-0.5127565,-3.5878942,-2.5280147,1.9844939,-0.49986774,-0.36387387,-5.0803766,2.6009004,-4.3784323,5.701376,-1.4665083,1.9865766,-1.627361,-2.5532172,-2.3312511,0.7860377,-1.703413
687,Mega Absol ex,MEG,86,Basic Pokémon,Mega Pokémon ex,None/Missing,,280.0,{D},{G},,2.0,Claw of Darkness,{D}{D}●,200.0,"Your opponent reveals their hand, and you discard a card you find there.",1,3,5,3,-2.7287107,-0.98107105,-0.9464489,0.8484685,0.37644494,-6.9795604,3.2955766,0.5975931,-1.6380093,1.7371382,5.0143857,-0.59104925,4.12245,1.0093803,2.4697433,-1.1274385,1.1549599,-1.043243,-4.345552,-2.1232347,-0.40781435,-2.1938,-1.613113,-2.918307,3.786438,0.7032933,0.66779625,2.5053222,0.39745957,-0.049538456,-4.2527146,-2.6573496,3.9410222,2.639016,-11.32147,17.590002,-0.23017551,3.3650768,5.935657,1.2600676,-0.6230167,-2.0182676,0.30604315,3.6489727,1.998801,8.087589,-4.145826,2.111622,-1.5729916,1.4535043,10.319477,-4.6301665,-5.686689,2.3882666,1.3547467,6.7191176,0.5236325,-1.6158628,-0.94852513,0.9657776,5.08462,2.0487568,0.42858422,0.9746673,-0.19164269,4.1894517,0.9420364,-0.6131732,16.873777,3.0385191,-0.03210321,-6.490262,-0.7541746,-8.526998,0.8889184,4.506642,2.70944,0.08369586,-0.033569094,2.1942675,-11.849499,1.8560288,-2.247546,-0.7093642,-0.9584127,5.087754,0.90353256,-9.3429985,0.79633635,-0.80550086,-1.9899693,-2.8920915,4.6103225,-1.2308624,2.1651897,0.21681821,4.997096,-0.17374541,1.0129896,-0.39673102,-1.4015598,-1.3401725,2.893629,-0.64640015,1.1180934,-7.7916894,-2.6919005,-0.25632977,-2.0234654,1.0125299,5.27146,-3.0599766,-3.6664703,-2.7411017,-2.8276794,-0.48401058,-6.1375403,-5.444274,8.935872,-2.8563137,5.0761094,0.5726593,-0.3937723,-2.9010034,-3.486728,0.3719923,-1.5270875,1.4004022
688,Spiritomb,MEG,87,Basic Pokémon,,None/Missing,,80.0,{D},{G},,1.0,[Ability] Spiteful Swirl,,0.0,"If your Active {D} Pokémon is damaged by an attack from your opponent’s Pokémon (even if your Active {D} Pokémon is Knocked Out), place 1 damage counter on the Attacking Pokémon.",1,3,5,3,-0.6146093,1.7495874,0.49044457,0.6315741,-0.31399608,1.3383367,-0.24428844,-0.16288726,-1.9668477,0.31370866,-0.97907954,-0.05861082,0.31034428,-0.59593743,0.7240484,-0.252224,2.6703205,2.4794185,-2.8124511,-2.0928557,0.6476692,-1.1360425,-1.8165491,0.8185056,-0.6986783,-0.26810947,-1.2241961,1.2003882,0.522258,-2.417693,-1.8196622,-0.52483183,0.89057773,-0.0725024,-2.717538,5.1260953,0.6424506,0.13380353,3.0172226,-0.46720552,0.33206868,-0.19795345,2.1909246,2.429516,-1.4019475,5.725685,-0.26829723,-0.12841898,-2.4733527,-2.3232627,2.563005,-2.4894722,-1.6294765,0.8880837,1.0227464,-2.164553,1.922516,-1.0637295,0.03361728,0.26749077,4.216256,0.65119153,1.2128558,-0.034994863,3.0304394,-0.35720313,-0.12789342,0.23383804,2.824355,1.2161038,-0.5540018,-0.63541,0.13335563,-2.499313,0.006597525,0.22142777,0.07326993,-0.53122056,-0.5327547,-0.9497974,-0.040229615,-0.29094893,-1.4830879,1.1839854,0.62592167,0.99200636,-0.016121894,-2.3404052,2.6010594,0.026789427,-0.9746652,-3.8931406,2.8988137,4.0422964,3.0989406,0.10775175,2.2542846,-0.7407113,-0.41947046,-0.7360088,1.0514805,1.9644605,0.9755946,1.8187748,-0.8077389,1.3844992,0.93881214,-3.0733185,-2.8642757,-0.04030484,5.3633976,-1.5763632,-0.8686629,-0.8464477,-0.22928299,-0.40570244,-3.2177005,-3.0549974,-0.95756674,-2.389805,1.6218755,-0.18981212,4.5074615,-0.15888846,-1.688064,-0.8060373,0.34676105,-0.08570057
688,Spiritomb,MEG,87,Basic Pokémon,,None/Missing,,80.0,{D},{G},,1.0,Mountain Breaker,{D},10.0,Discard the top card of your opponent’s deck.,1,3,5,3,-1.2338513,3.1512964,-1.6264505,2.3455443,0.7118291,-2.6990154,0.60498995,-0.88895893,-2.56145,-0.66931564,-0.0708041,0.3509164,-0.3228945,0.15089892,3.2596633,-1.0062158,4.008574,4.4517703,-2.119135,-3.2039757,1.244032,-2.1113348,-0.87466586,0.057297263,0.96419,-1.2508672,-0.7300396,2.2447684,0.27700526,-0.9500635,-1.789635,-2.7747471,2.7271888,-0.17499386,-3.7849963,10.34091,1.1941044,2.5417457,3.8335495,0.92506164,-0.9500494,-3.1728966,3.0905461,3.293495,-1.7781516,10.272366,1.3241882,0.8797782,-1.6266629,-3.3841438,1.5982926,-6.196722,-1.9215444,1.2796406,1.2935983,-2.574956,1.7860947,-0.77489644,-0.054371256,1.368429,3.0394363,0.2258826,1.3770287,-0.38751897,1.0425161,2.1497781,-0.48480013,0.19305985,6.708301,1.2897514,0.89492244,-2.0356617,0.7933618,-5.6012936,-1.1466138,2.876059,1.2847506,-0.9305831,-3.7350433,0.47212356,-5.4199195,-0.60111064,-0.37044322,1.2563246,1.096361,2.8257763,1.0989166,-4.5577536,2.688162,0.81127346,-1.8406976,-5.3415017,4.461472,6.5138845,4.3268867,-0.49652895,0.64249045,-0.95809305,-0.400464,-1.1565561,3.7733037,0.5728958,1.1840045,-0.5406869,-1.2004454,-0.7265536,0.12211874,-3.4290743,-2.602994,0.32730946,10.259882,-1.2672943,-1.690256,-1.1134219,0.9572591,0.51420605,-5.008838,-3.2786415,0.783126,-2.3945074,2.701381,0.5896024,4.949734,-1.2779604,-2.5303507,0.05065079,0.98731554,-0.9137167
689,Yveltal,MEG,88,Basic Pokémon,,None/Missing,,110.0,{D},{L},{F},,Clutch,{D},20.0,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",1,3,5,4,-2.1678782,2.284969,-2.4633818,2.4985607,0.71507615,-5.3328366,1.0552121,-0.018739944,-1.9629308,-0.71508044,0.89078695,0.45925948,1.2935847,0.42867777,4.369462,-0.55340254,3.7372959,4.8540583,-2.08375,-2.4042957,0.4747671,-2.3749626,0.16461724,0.40790284,1.2506142,-1.9858891,-0.1923132,1.5390729,-0.2258548,0.5627925,-1.7218481,-2.8409173,2.6979887,0.39873636,-4.850751,10.8295,0.8892046,3.4603798,3.6563287,0.8892836,-1.0182278,-3.896601,2.516339,2.3646042,-0.79818976,10.974774,0.7672716,-0.1525141,-1.7067542,-1.4801607,2.8412232,-5.9916387,-1.4789785,1.2289776,0.78783274,0.28448072,0.15680659,-1.4068373,0.7125253,1.7468634,0.95437896,0.22263713,1.3861718,0.0064938483,0.3416921,3.2948449,-0.6268401,-0.4318575,8.229456,2.171909,0.6736462,-2.4068549,0.36698595,-5.681717,-0.5882869,3.3560324,2.2027957,-0.41791788,-1.9422803,2.7409918,-7.5833178,0.8211871,-0.103399,0.81274664,-1.015227,3.3174238,1.1938609,-5.0409994,0.7894042,0.08710691,-1.707402,-4.0803766,3.9214995,3.8547182,2.5452635,-0.30336326,-1.6618254,-1.0669838,-0.7975987,-0.9758289,2.1963973,-0.8099181,1.0731115,0.16986139,0.33920994,-3.427231,-0.9515693,-2.629726,-1.5363407,1.0253892,8.905283,0.3246308,-2.6049109,-1.7971274,1.6148715,0.94842875,-2.6917217,-3.4913406,3.5242968,-4.203185,3.4064326,0.16289341,1.2548172,-1.2591625,-2.4472773,-0.19014527,0.6423728,0.3502099
689,Yveltal,MEG,88,Basic Pokémon,,None/Missing,,110.0,{D},{L},{F},,Dark Feather,{D}{D}●,110.0,,1,3,5,4,-2.0741434,1.0559675,-0.053250242,4.2704844,-0.4336161,-3.7865684,1.1820141,0.35991365,-4.1930566,-0.28782773,3.8404155,-0.051654972,1.325366,3.1086051,1.2083346,0.020082302,2.0218894,1.6013845,-3.339552,-2.3173118,-0.08228449,-1.6398743,-1.6686248,-2.3782146,2.2565243,-1.1270255,-0.10680373,3.0332253,1.0747751,-1.5615515,-0.34291533,-0.91996443,1.544228,3.1706326,-7.4859877,11.076392,0.7687149,4.545762,4.754813,-0.08081031,-2.1064603,-0.9933027,1.3542113,3.8654723,-0.32842377,4.184249,-0.15484415,2.0209968,-1.9563715,-1.229362,6.1450596,-1.2276012,-4.8182945,1.1827809,-0.3391498,8.931728,1.0749109,-0.0026217736,0.43731692,1.4437162,2.6959069,2.5852287,0.22897561,-0.292097,1.1093787,2.094138,0.28937238,1.4729052,7.162086,1.2816347,0.07201809,-3.9277291,-2.6869013,-4.3268332,0.677338,2.6504097,2.2084062,-1.0690842,-0.68994564,-0.05327591,-5.154972,2.348389,-1.4813207,-0.81599516,-1.8989618,3.3649354,0.4050165,-6.352848,0.6120978,0.25633913,-1.6259507,-3.0255578,2.8544502,1.9161353,0.2329299,0.30694294,1.4216242,-0.051979195,-0.48183087,-0.57227683,-0.45055598,-0.93553865,1.0249835,0.92019725,3.0510168,-7.160266,-0.6587903,-0.87592465,-0.4054757,0.96396893,3.9371667,-2.027237,-2.0835166,-3.075439,-1.4741217,-0.4138222,-1.8403974,-3.1990695,7.0118847,-5.850635,4.0251064,0.13215241,2.0269682,-0.60488653,-1.7385685,-0.30835733,-1.3949986,2.5103245
690,Nickit,MEG,89,Basic Pokémon,,None/Missing,,70.0,{D},{G},,1.0,Darkness Fang,{D},20.0,,1,3,5,3,-0.94258684,3.8515391,-1.2554203,3.3602865,0.70165056,-4.433166,0.7696444,-1.1912297,-5.23124,0.60313946,1.7284962,0.38675702,-0.35483533,-0.110874236,4.420877,-0.66466606,4.1810436,3.7657135,-1.4458355,-2.2966888,1.3683397,-2.431502,1.2575518,0.5295812,1.4836062,-0.9376433,-0.785782,1.6370405,0.9491613,0.19824164,-2.0261476,-1.923486,2.7520654,1.2890847,-3.2662995,12.23037,2.0562394,4.199474,4.0461283,0.94946855,-1.174724,-2.975241,3.8256626,3.6619384,-1.6582137,8.472611,2.943354,1.4683325,-0.8410716,-1.2627654,2.1286268,-5.69376,-2.983219,1.0797212,1.3413403,-1.2266753,2.2164667,-0.14872482,-0.12004919,1.9594271,1.829603,0.8914505,0.10483727,-0.40516648,-1.5251409,3.5235689,-1.1064246,1.3210171,5.2773647,0.38679668,0.9956974,-3.6264648,-0.85840535,-6.1295214,-0.7016968,3.5951836,1.0055122,-1.4489821,-4.7551165,0.10423225,-6.966022,-0.3009433,0.45052972,1.051545,1.4987552,3.4857383,1.4771292,-5.800285,1.6215892,0.9674354,-1.0395433,-3.248493,3.6510773,5.293438,1.5185415,-0.40891224,-0.9053432,-0.1169638,-0.5284848,-2.1425338,4.438998,-0.5762866,0.94863623,-0.96394974,0.13375857,-6.0183935,0.5760344,-2.8581638,-1.429697,0.87140554,10.663761,-1.4493988,-1.9206493,-0.93796784,-2.3983724,0.49619147,-4.9993286,-2.930416,3.7327354,-3.364068,3.1970482,0.7566696,2.7820785,-1.1517115,-2.1571712,-0.31835514,0.65097886,-0.27476302
691,Thievul,MEG,90,Stage 1 Pokémon,,None/Missing,Nickit,120.0,{D},{G},,1.0,Greedy Hunt,●,20.0,You may draw cards until you have 6 cards in your hand.,6,3,5,3,-1.0968645,1.2089301,-1.560418,2.0250812,0.5613397,-4.7726774,1.3976773,-0.240147,-3.194058,0.27778804,0.6453583,-0.41295636,-0.93005586,-0.9513689,4.9522357,-0.117680036,5.603394,0.8502048,-2.6054063,-2.5052757,1.3350301,-1.5625713,1.5003322,-0.4385532,0.75501364,-0.114167064,-0.026421206,0.41135192,-0.09546535,-0.50056225,-0.24684039,-1.6879516,3.783281,0.37318873,-4.0836606,12.704124,0.2656205,3.8933203,4.027968,1.6307106,1.3177577,-2.4760714,0.012442083,2.1101627,0.378596,8.832912,-2.204572,0.40764022,-3.230702,0.7933308,6.4449034,-4.572869,-1.5909023,2.673055,1.6633762,-3.2053378,-0.24777374,-1.4705224,1.3596337,2.748806,3.3158457,-0.5366045,-0.013588115,0.80269486,-1.2753028,1.9497765,-0.8428181,0.015522134,5.798871,2.6757293,0.28503844,-1.925942,0.16013242,-3.733616,0.04647224,3.3840213,0.9888497,0.33045715,-0.721776,1.8119922,-2.8750134,-0.90148526,0.45080677,0.27248776,-0.45442453,4.4480186,1.6106441,-4.9528933,-0.6743549,-0.6907251,-2.33663,-5.27495,2.367616,0.44532362,0.38514787,1.7028346,-4.029571,-0.39350942,-0.29116595,-1.0039392,0.947854,-0.58159715,0.9458477,2.6615522,0.76672226,-2.6867728,0.22603986,-2.4503949,-1.135108,1.5424381,9.800996,-1.3760214,-1.6722386,-1.604663,-0.021590363,0.27463078,-2.7507727,-3.1015952,4.2139187,-3.094489,4.367844,0.18904015,0.841206,0.16507071,-2.7476826,-1.316579,1.3408929,-2.1130824
691,Thievul,MEG,90,Stage 1 Pokémon,,None/Missing,Nickit,120.0,{D},{G},,1.0,Pitch-Black Fangs,{D}●,60.0,,6,3,5,3,-1.3517888,2.5025995,-0.1625352,2.4571266,0.15416701,-6.303923,0.85010743,-0.8959921,-4.0532603,2.1787407,2.5899682,-0.16428272,-0.37964085,-0.84708744,4.8718095,-0.5190139,3.433016,-0.7914605,-1.7395773,-2.1676157,0.28178176,-2.1417816,1.3346205,-0.83193344,0.9414334,1.2505636,-0.6928141,-0.2002145,1.6807282,0.41840124,-0.92184114,-0.9879448,1.5880419,1.5363555,-4.2490172,11.288051,1.2952809,3.783757,3.8125575,1.2999358,1.9403417,-1.2830808,1.3161713,2.7649076,0.3981766,6.776523,-1.537226,0.42823383,-2.8576,2.1917968,8.021047,-5.0564747,-3.6176856,1.1270278,1.1391162,-1.413444,1.3281817,-0.85667396,0.7193985,0.3711274,2.8868659,0.15680145,0.43332708,0.8371227,-2.1841347,1.3170176,-0.5675041,0.34662688,4.6995735,1.9993365,0.10482049,-2.5819154,-0.116878904,-3.1598165,0.19874853,3.4314523,0.4103091,0.72029996,-1.1098267,0.90288484,-2.1915452,-0.48483318,-0.959053,0.67405283,0.3606321,4.4539547,1.7779833,-4.879892,-0.34370613,-0.6395368,-0.5238115,-3.6326628,0.8006541,-0.45720172,-0.8251889,2.8359842,-1.8047922,-0.12041097,0.5082398,-1.5157515,0.7110197,-0.5086972,1.8695071,3.2969103,2.6009576,-3.6586833,0.58742106,-1.1725711,-0.8720998,0.91261494,7.167871,-1.4930849,-1.10487,-1.7542483,-1.7966467,1.0679781,-4.848447,-3.1380322,4.90275,-3.0570955,3.297037,0.017613027,-0.23534729,-0.18148677,-2.0434046,-1.7191061,0.81242824,0.8018728
